16:38:45.820 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:46.040 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:46.260 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:46.478 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:46.696 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:46.915 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:47.132 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:47.364 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:47.582 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:47.801 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:48.019 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:48.239 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:48.457 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:48.676 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:48.893 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:49.110 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:49.330 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:49.547 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:49.764 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:49.983 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:50.202 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:50.420 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:50.636 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:50.854 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:51.069 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:51.302 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:51.520 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:51.739 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:51.959 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:52.176 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:52.394 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:52.612 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:52.833 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:53.051 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:53.271 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:53.489 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:53.709 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:53.914 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:54.147 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:54.366 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:54.583 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:54.802 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:55.021 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:55.238 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:55.455 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:55.674 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:55.893 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:56.110 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:56.329 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:56.548 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:56.766 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:56.986 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:57.202 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:57.424 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:57.640 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:57.858 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:58.074 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:58.293 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:58.510 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:58.730 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:58.947 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:59.178 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:59.412 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:59.617 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:38:59.835 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:00.054 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:00.273 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:00.506 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:00.725 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:00.930 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:01.151 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:01.368 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:01.589 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:01.807 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:02.028 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:02.244 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:02.463 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:02.681 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:02.899 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:03.118 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:03.336 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:03.566 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:03.784 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:04.002 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:04.220 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:04.438 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:04.656 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:04.875 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:05.094 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:05.311 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:05.531 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:05.749 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:05.970 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:06.191 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:06.413 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:06.631 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:06.850 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:07.054 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:07.287 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:07.504 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:07.725 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:07.929 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:08.148 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
16:39:08.379 [SDK回调] type=0x00, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:51.546 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:51.546 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:51.763 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:51.763 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:51.763 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:51.982 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:51.982 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:51.983 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.204 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.204 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.204 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.422 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.423 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.423 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.423 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.644 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.644 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.644 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.863 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.864 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:52.864 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.083 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.083 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.083 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.083 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.083 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.301 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.301 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.302 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.518 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.518 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.518 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.518 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.737 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.737 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.737 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.738 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.955 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.955 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:53.955 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.173 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.173 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.173 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.173 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.393 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.393 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.394 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.394 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.611 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.611 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.611 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.828 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.828 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.828 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:54.828 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.048 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.049 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.049 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.267 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.267 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.268 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.487 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.487 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.487 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.704 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.704 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.704 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.923 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.923 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.923 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:55.923 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.140 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.140 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.140 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.140 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.357 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.357 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.357 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.358 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.576 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.576 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.576 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.576 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.793 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.793 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:56.793 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.010 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.010 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.010 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.010 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.228 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.228 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.228 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.228 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.444 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.444 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.445 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.445 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.693 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.693 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.693 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.910 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.910 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:57.911 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.127 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.127 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.127 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.346 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.346 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.346 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.346 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.346 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.564 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.564 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.564 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.564 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.782 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.782 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.782 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:58.782 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.001 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.001 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.001 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.001 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.217 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.217 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.436 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.436 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.436 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.437 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.655 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.655 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.655 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.655 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.874 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.874 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:13:59.874 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.093 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.093 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.094 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.311 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.311 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.311 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.311 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.529 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.529 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.530 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.748 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.748 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.748 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.967 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.967 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:00.968 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.183 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.183 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.184 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.184 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.400 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.400 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.400 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.400 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.401 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.620 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.620 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.620 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.620 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.838 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.838 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:01.838 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.057 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.057 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.058 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.272 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.273 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.273 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.273 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.492 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.492 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.492 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.725 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
20:14:02.725 [SDK回调] type=0x05, machineID=0, channelID=0, dataCount=200, bufferCount=12800
